667|--|113530,138346,6384
668|--|133108,133455
669|--|52092,2720,132467
670|--|146290,79254,11904
671|--|132722,60419,36293,92139,4137
672|--|116280,139245,125565
673|--|55897,30180,43355
674|--|37995,23034
675|--|98516
676|--|5073,56747,9063
677|--|33002
678|--|4421,32089,85824,129724,43345
679|--|102505,41885
680|--|144717,132467,4396
681|--|133108,133455
682|--|85990,96802,116761,47265
683|--|39897,6348,17511
684|--|71680,18570
685|--|13288,17876,16065
686|--|149062,41885,78710
687|--|38994,45374,79944
688|--|61621,81880,79680
689|--|63998,1785
690|--|54681,149012
691|--|114598,101087
692|--|77612,62816,87855,79944
693|--|102353,132467
694|--|102353,8428
695|--|102353,126914,123513
696|--|136913,87226,28116,39421,120229,80210,229
697|--|122272,21700,86512
698|--|121406,78557
699|--|98960,102988,11779
700|--|113821,14226
701|--|33002,53595,73388,7067,62373,71375
702|--|147019,148564,76759,35088
703|--|135841,71688
704|--|123139,104899,87491
705|--|84856,19906,90239
706|--|140221,29183,6834,60967
707|--|36293,33002
708|--|33002
709|--|81838,74390,128711,944
710|--|76677,76956,118084,138635
711|--|115522,64595,57459,30278
712|--|87643,120169,76674
713|--|92116,19719
714|--|33707,78869,105611,108063,9968
715|--|2918,134523,99138,58143,64895
716|--|62724,9414
717|--|128044,120128
718|--|47917,55897
719|--|49882,144380,137539,99061
720|--|107280,92355,127055
721|--|98543,148978,38468,26720
722|--|108090,21962,18582,102533,59910
723|--|93218,66575
724|--|148692,4482
725|--|43675,72601
726|--|27007,73196,62325,117370,102247
727|--|74763,147767,25945
728|--|84628,22391
729|--|60419,69745,119431,71918
730|--|2034,122538,41861,13771,57099
731|--|60914,136078,1042
732|--|47879,61367,132569,57099
733|--|4338,14988
734|--|1374,55897,145243
735|--|116041,31927,70999
736|--|66575,93218,44820
737|--|98180,77070,46837,131428,54339
738|--|105470,21986
739|--|126138,67366,38132,130810,90131
740|--|66575,93218,44820
741|--|45659,55199
742|--|67755,88739,123252
743|--|1374,55897,135550
744|--|2158,81250,28328,89507,1207
745|--|92259,77973,63930,27686,26591
746|--|54737,115053,98469
747|--|148937,125228,6291
748|--|30398,21986,60682
749|--|53808,126373,31226
750|--|101131,32713,26101,52734
751|--|144246,144671,141394
752|--|117485,20462,146631,30274,125272,116386
753|--|55664,58168,27139,29453,66094
754|--|85469,46510,36032
755|--|109353,92966,37976,60794
756|--|144529,60682,143803,30620
757|--|143964,59435,72503,44674
758|--|86339,70999
759|--|120172,19824
760|--|61143,140815,109353,105552,40129,44938
761|--|116041,31927,70999
762|--|109286,98543,148978,89182,101950,125262,3606,26720
763|--|71526,12775,132136,92759,99891,125381
764|--|136964,45430,100990,79481,15640,156,83008
765|--|143604,357,1187,37257,140815
766|--|107993,116800,71562,122732,69887,38599
767|--|121263,110871,13102
768|--|16722
769|--|26781,128937,58001,70932,145324,17439
770|--|83933,6381
771|--|38504,20933,21696,60191,146834
772|--|131173,94597,124492
773|--|30012,75047
774|--|135195,2044,100955
775|--|83486,103876,37723,36655
776|--|6298,38880,77450,65948,100437
777|--|92116,61291,41370,14225
778|--|109353,105552,40129,44938
779|--|32845,44547,78232,85061,34183
780|--|42044,1187,140815,109353,105552,40129,44938
781|--|117226,198,6732,67810,54380
782|--|116041,56860,31927,70999
783|--|75071,56860,91341,116859
784|--|129255,105029
785|--|145805,74826,92295,117636
786|--|91483,72280,114106
787|--|117485,74248,23137,7254,116386,20462,93886,125272
788|--|46644,138475,111210,50149
789|--|142003,114109,117907
790|--|90240,53069,123315,145942,49011,102988
791|--|13808,33641,6840,16559
792|--|46039,41843,130366
793|--|149062,41885
794|--|112442,8303
795|--|85492,86925
796|--|23264,31061
797|--|113895,57024,94072,30061
798|--|124702,66572,119805,86404
799|--|31061,23264
800|--|55882,49174,53235,28687
801|--|104281,21348,8864,108991
802|--|4771,145738,149144,23264
803|--|104281,56201,8864,108991
804|--|45122,93085,15872,2519,23264
805|--|139387,63245,85536,52696
806|--|12689,113500,145472
807|--|37261,8701,8187,128746
808|--|105585,60048,49080,79408
809|--|34479,120696,90126
810|--|139387,66285,67243,3490,52696
811|--|90890,67315
812|--|97269,66170,23098,80228,58823,59131,54523
813|--|101106,102748
814|--|65881,35122,52245,137898,74275
815|--|67974,16993,97269,54523
816|--|112004,146128,109124,123561,63932
817|--|27687,71225,145738
818|--|136540,8691,83056
819|--|81491,135441
820|--|26980,107424,27882,57068
821|--|39831,4217,87599,95265,127943
822|--|12993,72541
823|--|18695,27445,129946,133362
824|--|79195,147086,130546
825|--|91953,12304,80318,31769,90518
826|--|138347,144375,42217
827|--|134922,16269
828|--|141498,119906,80402,55720,33242,78550,73321
829|--|118148,58943,92127
830|--|128505,1767,125464,17902
831|--|117144
832|--|51541,137145,46866
833|--|100599,60909,9919,109565
834|--|12665,127054,107476,102101
835|--|13126,121382
836|--|75598,71057,25564
837|--|149537,58789,64311,142058,27642
838|--|50493,25158,107424,2393,146889,33826
839|--|93460,21890
840|--|62678,80146,135483,144101
841|--|76048,65353,79713
842|--|23694,149546,86183
843|--|106017,2533,104339
844|--|18118,14530,114513,112146,978
845|--|115875,36250,46610,6951,6066,57848
846|--|31895,134443
847|--|30746,64835,64201
848|--|61754,93903
849|--|138004,90894,127580,128175,113344
850|--|142919,115256,52763
851|--|103607,21459,120501,47808,42743
852|--|147868,19992,68046,90417
853|--|61754,93903
854|--|34549,71556,35290
855|--|143204,39831,108186
856|--|93085,23264
857|--|142657,17648
858|--|15328,50758,23878,20143
859|--|106215,40110,119725,88901,27104,123787,101424
860|--|64869,109894,130540,147473,39831
861|--|32683,137035,73857
862|--|19529
863|--|55910,92859
864|--|46095,149416,134790,31168
865|--|100517,98449,51955,10272,67817
866|--|12456,94846,36766,49458
867|--|46229,39831,58420
868|--|86124,102968,93613,85471
869|--|74358,105309,148042
870|--|38630,129201,91577,111071
871|--|126726,46958
872|--|40164,9630,67409,132763
873|--|51023,121157,66988,105516
874|--|129379
875|--|119097,61153,79211
876|--|94414,39431,75373,106577
877|--|74480,112109,115295
878|--|105137,34919
879|--|114513,14530,104774
880|--|31283,138236,57024
881|--|108658,49683,52648,79466
882|--|119517,111071
883|--|140597,48233,142241
884|--|110438,100049,103902,41494
885|--|88601,96700,31805
886|--|105922,120915,83843
887|--|144551,63420,74358,16614,80208,46610
888|--|145007,143884,44741,109802
889|--|1624,96420,79147,642,16593
890|--|136687,135413,87604
891|--|141902,93903
892|--|23585,134765,119984
893|--|41813,12504
894|--|100906,49546,122531,58218,103634
895|--|107904,140385,99759,48501
896|--|44465,107127
897|--|88183,68046
898|--|9129,131886
899|--|21429,30813,86
900|--|45048,35153,95532,15034
901|--|41813,59251,12504
902|--|127674,105772,4269
903|--|36784,51244
904|--|50108,41124,8848,41829
905|--|27054,21944,141276,63536
906|--|88682,9776,6685,103634
907|--|32513
908|--|131742,26452,93903,50238,21524,57848
909|--|50270,138845
910|--|140973,76267
911|--|18799
912|--|27034,115586,41124,140656
913|--|119379,5837,98006
914|--|123568,99034
915|--|34028,36460,72976
916|--|3879,141773,84849,32784,28154
917|--|142230,54302,41424,27104,132520
918|--|140587,62502,85433
919|--|30223,37092
920|--|105027,58105,62395,94339,47362,39594
921|--|147569,123554,115958,88853,26098,7239,93952,80607
922|--|87797,41124
923|--|110293,49540,143732,71678
924|--|139387,11179,66285,52696
925|--|23640,13545,73613,116547,44167
926|--|9776,88682,103634
927|--|32290,30094,139437,19123,121764
928|--|133128
929|--|85868,34806,75893
930|--|331,20281,88155,96218,28969
931|--|130218,78940,23904,60411,49969
932|--|15467,919,102955,2533
933|--|136540,83056
934|--|55547,113798,112700,110649
935|--|92745,141773
936|--|25483,69869,124011,93076
937|--|148188,67708
938|--|121031,90894,148949,104854
939|--|140818
940|--|147569,88853,93952,80607
941|--|37864,85712,62441,120719
942|--|95519,6485,57023
943|--|33828,15872,8701,126903
944|--|17035
945|--|139398,102203,84438,50888,91082
946|--|102048,106358,80228,105880
947|--|110326,114513,63536
948|--|68243,97520,72097
949|--|33782,147060,112366,98512
950|--|41813,76292,68757
951|--|86387,139412,107876
952|--|22928,46181
953|--|127357,617,121828
954|--|35918,46481
955|--|145829,17604
956|--|67657,142185,109036,26350,24194
957|--|11561,51235,127553
958|--|83485,38262,61672
959|--|122366,55897,128511,2520,2974
960|--|136015,53398
961|--|72399,139830,14584,37092
962|--|119775,117307,25155,124685,83871,44218
963|--|76854
964|--|3989,79669,73544,46305
965|--|124621,17648
966|--|46911,99269,68856
967|--|44749,45255
968|--|43087
969|--|32131,105880,80228,145774
970|--|126140,134967,67527
971|--|19989,117782,9467,82149,148916
972|--|116448,77909,97515,148280
973|--|79920,141773
974|--|30223,8358,145816
975|--|75161,12396,95939,92028,119805
976|--|26104,143766,19471,134057
977|--|148334,135619,80636,72200
978|--|66448,31969
979|--|3592,135801,24100
980|--|61508,14006
981|--|131286,72291,41690
982|--|49784,96090
983|--|29411,42915,148280,43365
984|--|7218,2007,16100,46120,18717
985|--|132623,71914
986|--|140820,116954,24468
987|--|33740,105069,120824,146089
988|--|17931,19123
989|--|87663,113739,101638,42643
990|--|105137,34919
991|--|105950
992|--|69785,110174,100067,122798
993|--|72291,131286,77115
994|--|134765,25819,113771,125210,147353
995|--|111071,133216,128817,79713
996|--|121994,47768
997|--|88682,58766,72148
998|--|114513,131546,121495,104774
999|--|80469,64279,85571
1000|--|9129
1001|--|31275,23264,145018,126903
1002|--|116061,51872,56021,133547
1003|--|52,38379,61672,66546
1004|--|14625,94857
1005|--|146911,82970,145774
1006|--|101526,105885,147602
1007|--|111071,73884,79713
1008|--|139508,87604,84428
1009|--|107904,43280,99759,48501
1010|--|92660,133350,60916,20413,106041
1011|--|64733,2446,102950,978
1012|--|146187,106636
1013|--|141896,95478,70043,118887,75363
