250|--|24793,140139,81853,66020
251|--|2153,126831,4931,53230,28718,55564,25130
252|--|9642,4653,103889,94483
253|--|54134,2734,108267,31836,144151,117410
254|--|36499,93598,135370,137287,102218,143209,139929
255|--|82424,36891,93180
256|--|92042,84177,105670,140665,63939,86783,23493
257|--|100344,111630
258|--|11613,141531,148725
259|--|51502,142758,140290
260|--|83118,118287,46490,101909
261|--|37659,141625,140290
262|--|55533,124288,117811,78512
263|--|8632,111966,54582,86720
264|--|78203,114790,41660,123925,88369
265|--|38813,49259,23375
266|--|107991,35900,123861,24072
267|--|70857,65803,45348
268|--|90356,33798
269|--|36891
270|--|113939,47084,57335
271|--|5405,120697,105964,140655
272|--|65543,98709
273|--|148484,123094,110677,142962,103028
274|--|79779,18913,54427
275|--|119299,141625
276|--|35974,81595,145534,116465,44725,149294,76082
277|--|7702,82206,47551,57442,7292,141766
278|--|88391,147284
279|--|136537,74167,125521
280|--|63483,3824,122228,43154,62838
281|--|51773,138937,21907
282|--|24070,61875,113129,147631,56843
283|--|75860
284|--|4368,110151,26618,140290
285|--|88391,147284
286|--|7861,57335,33269
287|--|7861,57335,33269
288|--|41831,8379,142380
289|--|69713,60068
290|--|144296,87144,20497,22156,81248
291|--|51502,4368,140290
292|--|62403,37491,43369,136537,74167,82165
293|--|119264,69278,1378,25663
294|--|21907,51773
295|--|75209,139018,140904,16706
296|--|141423,44307,109132,80543,55212
297|--|100396,72690,109074
298|--|113939,57335
299|--|100152,18784,35151,139486,31100
300|--|6769,6933,112438
301|--|134682,122218,32070
302|--|48333,16740,98145,1552
303|--|112256,133599
304|--|55165,30043
305|--|43831,109004,112156,78962
306|--|84996,51545,40005,94238,137079
307|--|277,31684,84819,51945,121685,126942
308|--|140290,142758,34832
309|--|107544,141423,44307,109132,55212
310|--|73981,48060,95245
311|--|125446,131778,64093,51535,60363,26781,69665
312|--|92437,34575
313|--|129820,112492,43079,106439
314|--|100396,109074,103030
315|--|13782,107339,138184,26023
316|--|25367,134478,104065,52902,8194,139929,96544
317|--|141423,44138,44307,51416,35159,121193,109132,55212
318|--|52764,29106,82095,147509,116464,57753,64764,101071
319|--|35279,86209,30155,127838,82631
320|--|6104,21618
321|--|16656
322|--|9129,107703,113744,100529,72791,134471
323|--|53028,54112,1980,89964,104931,14701
324|--|142887,7021,87778,11696,69972,26399
325|--|92152,141096,64503,117524,105953,106202,28822,97985,142925
326|--|52265,69576,48696,108140
327|--|148462,96196
328|--|145076,123861,107790,100728,24919
329|--|37923
330|--|19308,1362,114724
331|--|63213,39987,82329,81248,96823
332|--|25237,93319,100269
333|--|37149,23421,78
334|--|115119,112326
335|--|28354,99017,108139
336|--|2094,63365
337|--|61369,62632,142348
338|--|93569,39956
339|--|130517,36340,113057,3615
340|--|23421,37149,78
341|--|53477,102629,117654,53876,2631
342|--|90893,11607,142887,26399,113173
343|--|16365,73743
344|--|90893,11607,142887,26399,113173
345|--|123277,93494
346|--|83003,147284,44094,99396
347|--|48469,80769
348|--|59090,37933
349|--|60243,60501,124330,147659,136277,144239
350|--|49697,20576
351|--|110928,105015,50980,25130
352|--|32312,18113,72124
353|--|79390,66748
354|--|43096,38601,123433
355|--|137767,101307,117911,46490
356|--|93926,126228
357|--|49697
358|--|49697,144374
359|--|83272,20576
360|--|39209,44639,110175,130127
361|--|103890,95231,105749,43621
362|--|134916,56864,59281
363|--|130874,16874
364|--|123578,84190,47506
365|--|148490,11963,83430,98285,108257,46406,141766
366|--|123354,104545,117524,82697
367|--|128645,127564,57538,35427
368|--|25988,83735
369|--|93919,73930,90446
370|--|15842,96938,101895
371|--|66457,104343,33868
372|--|66457,59200,74287,66061,33868
373|--|6909,96938,101895
374|--|113833,79335,13394,127879
375|--|160,15744,96824,22307,96373
376|--|39615,118287,46490
377|--|75041,87659
378|--|34261,96604,71173
379|--|74408,72025
380|--|136230,45294,34261
381|--|20670,146413
382|--|15499,91913,72025,89181
383|--|38441
384|--|72776
385|--|70148,74408
386|--|139491,2361,38441
387|--|70148,74408
388|--|80647,24590,76871,36731,93919,90446
389|--|128621,74408
390|--|24798,81927,34699
391|--|104815,13811,147115,141774
392|--|139361,98883,126954
393|--|93932,6879
394|--|7372
395|--|128621,74408
396|--|93932,6879
397|--|76348,121884
398|--|89273,139294,93609
399|--|81753,34234,118453,115189,12393
400|--|134811,80881,99726,80729
401|--|8880,88961,60526,19965
402|--|79923,61994
403|--|141837,89491,133784
404|--|122561,129205,89567
405|--|26870,83996
406|--|27142,108532,108467,29205
407|--|101301
408|--|79923,61994
409|--|18977
410|--|95476,21250,30736,105524,80356,49221
411|--|86769,6158,11644
412|--|22080,127607,144619
413|--|93102,114309
414|--|19579,18308,52919,91305
415|--|12535,57080,120838
416|--|77187,49603,81016
417|--|49248,143106
418|--|32480,4172
419|--|118611,61401
420|--|114831,126605
421|--|38076,142383
422|--|145517,34835
423|--|7202,44351,113959,25200
424|--|77187,49603,73127,81016
425|--|84396,4402,39825,127175
426|--|55252,31469
427|--|74054
428|--|147404,103400,43718,141151
429|--|32654,125879,84073
430|--|84396,57334,130200,4402,127175
431|--|88079,72446,114570,96957,57123,52386,96255
432|--|52117,20108,16532,142035
433|--|132450,3191
434|--|15761,114447
435|--|147116,75645
436|--|144007,45907,7213
437|--|125255,74079,136901
438|--|130439,55527,95548,144404,84742
439|--|21297,25456
440|--|39493,149531,119777,99577
441|--|99884,77789
442|--|128225,10496,80352
443|--|94257,55207,74140
444|--|123675,36776,97106
445|--|123496,33049,55873,33136,115479
446|--|115292,72247
447|--|79714,100179,2328,39567
448|--|103935,89457
449|--|86907,19221,26693,2815,136901
450|--|13791,75645
451|--|41890,98789
452|--|122561,129205,89567
453|--|4114,9678
454|--|4114,9678
455|--|122965,112695
456|--|139604,61769
457|--|144464,114487,114594,121668,56366
458|--|19579,18308,52919,91305
459|--|101729,76144,137362,125552
460|--|26268,27814,20791,65674
461|--|32688,126605
462|--|68158,20617
463|--|43292,55857,103991
464|--|122965,141214
465|--|83996
466|--|82071,61401
467|--|115880
468|--|26027
469|--|89527,100229,35463,7597,86197
470|--|114487,114594,15252,144464,87581,56366
471|--|102218,11210,79430,61812
472|--|34448,139442,147538,69346
473|--|108646,124845,67350
474|--|2191,26027
475|--|33874,38387
476|--|111868,128226
477|--|94292,26027
478|--|100692,4366
479|--|65084,142467,118723,116531
480|--|12631,124272,70668,141960,97306,112117,138262,77823,73930
481|--|67216
482|--|66617,142704
483|--|38326,17166,52587
484|--|47700,115861,41425,37534,86082,83243,69848,136378
485|--|57015,91270,17046
486|--|81211,66412
487|--|7192,71543,96252
488|--|22683,21802
489|--|140214,55547,139761,866
490|--|74587,112531
491|--|15751,144464,58362,73912,50354,121668,56366
492|--|77084,104211,81283
493|--|145076,110977,121330
494|--|88098,80818
495|--|101609,107920
496|--|66030,140840,101892
497|--|73415,14367,6669,59629,65464
498|--|110904,68305,132711
499|--|75288,95696,143237,69124
500|--|80770,85714,97589
501|--|134412,103707
502|--|90332,74718,30681
503|--|133842,100778,23422,16240
504|--|14473,128450,51551
505|--|143537,114779
506|--|22558,27868,108004,70144,131136
507|--|64322,19538,33808
508|--|111103,13,209
509|--|23106,128973,554
510|--|90668,94472,60718,95657,112021,140994,85230
511|--|85964,92429,99960
512|--|125556,48785,26147,126028
513|--|52752,28685,17661,94247,128753,65785,120327,1216
514|--|11386,8095,125771,33068,7973
515|--|47028,123703,68476
516|--|99838,14011,99913
517|--|1943,46789,64570
518|--|81162,17939
519|--|119049,8934
520|--|140527,12844,135055
521|--|48130,45525,99946
522|--|75797,126187,23404,51011,50316,107641,118289,83080,36111
523|--|149155,101436
524|--|100062
525|--|143318,14595,54401,32341
526|--|75493,32947
527|--|22431,100229,35463
528|--|64568,15156,101241,96255
529|--|118086,108689,134279
530|--|14428,104575
531|--|94394,76059
532|--|89491,76292
533|--|11492,140056
534|--|143547,110127,57528,23211
535|--|43988,20693,62175
536|--|117668,56577
537|--|69520,136402,147309
538|--|98787,98444,33776,102437,49704
539|--|66057,52700,14499
540|--|112496,10526
541|--|12242,56607
542|--|6492,55748
543|--|27179,32825,67444,11829,43602
544|--|73953,82731,116631,19038
545|--|119653
546|--|109267,62187,39236,86056
547|--|97601,71282
548|--|34448,147538,69346
549|--|126798,44598,60875,82885
550|--|17623,66071,36882,120577
551|--|66303,50619,47080,120396
552|--|142199,20734,59512,38993,35105
553|--|11444,17890,100171,58284
554|--|2597,130781,27418,40089,49267,148286
555|--|90653
556|--|40162,64465
557|--|106799,73874,127186,15558,91525,12171
558|--|107247,101436,149155,122307
559|--|3500,134530,47544,14452
560|--|89491,76292,37006
561|--|116536,83027,123910,65065
562|--|4398,46780,31555
563|--|43411,89594,149155,101436,64349,61795
564|--|38387,56072,33874
565|--|64094,74058,35552,30786,8280
566|--|125226,38246,67710,66890,87377
567|--|147759,35073,86278
568|--|46169,22388,89153
569|--|70924,15557,50985
570|--|78349,120396
571|--|7111,62982,32713,133855
572|--|89479,90856,50721,22843
573|--|22599,44859,14342
574|--|52802,30351,60048
575|--|19189,118674,48109,60713
576|--|127989,82796,17481,25543,29023
577|--|118674,19189,20518
578|--|96068,86082
579|--|132907,66965,53585
580|--|82284,100229,35463
581|--|74344,129911,35770,6284,84047
582|--|70405,149588,26215,104546
583|--|135579,46548
584|--|29327,3312,139863,148427
585|--|100669,80818
586|--|6492,455
587|--|28459,64381
588|--|100669,2652
589|--|90266,75413,32928,115880
590|--|115620,122164
591|--|33120,26027,7565,48136
592|--|51099,87877
593|--|143017,129127,96447,124073
594|--|46809
595|--|44095,136829
596|--|67350,133933,120396
597|--|72446,5081,52386,69570,10010
598|--|6036,31514
599|--|141310,23435,87618,122637,143552
600|--|45974,18925
601|--|120517,94228,68706
602|--|126673,68831
603|--|145774,140473
604|--|127517,85214,137658
605|--|30222,8537,84500,111285
606|--|134442,69866
607|--|116096,14991
608|--|46169,22388
609|--|54875,139677
610|--|89479,22843,13431,80356
611|--|86201,137473,21323,127234
612|--|77231,72875,5870,324
613|--|102918,70819,79798
614|--|41743,103665,85625
615|--|48114,104211
616|--|102872,49603
617|--|55016,80317,39618,73117,86156
618|--|116463,89491,48114,81382
619|--|124357,81283
620|--|85520,20935,28208,35203
621|--|96000,52325,125808
622|--|9334,78084,76842
623|--|16586,38261,124593
624|--|141214,49603,14445
625|--|129789,147274,33886,67954
626|--|91089,2191
627|--|138124,80770
628|--|19089,69866,140056
629|--|21282,96447,129127,124073
630|--|71851,116400,49587,80818
631|--|31245,3315,146950
632|--|106499,49954
633|--|36439,109717
634|--|53487,49261,123709,115391,25700
635|--|32688,126605
636|--|76195,18308,126179
637|--|107290,50153,123456
638|--|40262,103617
639|--|46546,82101,71759
640|--|92696,54908,31219,138714
641|--|58365,123806,34099,93630
642|--|47410,4518
643|--|98275,62248
644|--|54908,26665,115145
645|--|93148,65400
646|--|128973,110104,19089
647|--|103343,41530
648|--|119049,36137
649|--|31682,138604,2356,40456
650|--|63055
651|--|130977,110104,138714
652|--|89492,116677,51690
653|--|129127,143017,124073
654|--|56658,66857,101698
655|--|55365
656|--|71851,80818
657|--|117514,125409,52454,34658,104300
658|--|127915,119217,4894,134138
659|--|136442,54270,6232
660|--|67216,120396,104211
661|--|16586,38261,124593
662|--|44727,101698,66857
663|--|57060,93148
664|--|85967,125011
665|--|82961,45628,75484
666|--|73994,17421,111106
667|--|38387,33874,23760
668|--|71851,80818
669|--|93920,96925,49603
670|--|17623,58699,120577
671|--|116463,89491,48114,110221,140288
672|--|14746,120327,1216
673|--|128973,85576,110104
674|--|9938,87506
675|--|77588
676|--|8839,115817,52527
677|--|104211
678|--|134174,91600,32964,125763,72402
679|--|94377,66857
680|--|44624,49603,95082
681|--|71851,80818
682|--|132835,20878,83506,60048
683|--|96414,14712,125011
684|--|52965,9334
685|--|58365,93630,41456
686|--|101698,66857,56658
687|--|129755,129933,142383
688|--|81128,78251,115428
689|--|3504,103250
690|--|132768,37323
691|--|129685,46775
692|--|98159,121281,25684,142383
693|--|75295,49603
694|--|75295,66791
695|--|75295,96064,18117
696|--|51352,103020,117500,127890,99945,62322,99300
697|--|105599,2644,33716
698|--|40085,34557
699|--|96447,124073,17887
700|--|140214,88339
701|--|104211,91291,58227,87680,82063,42954
702|--|99501,37920,62248,85527
703|--|21306,114631
704|--|123097,31682,8886
705|--|62990,81759,97277
706|--|33120,119424,7565,117902
707|--|48114,104211
708|--|104211
709|--|133031,70455,28459,82549
710|--|43160,139378,132237,76510
711|--|9381,48650,106117,112173
712|--|13147,132523,54401
713|--|14428,104575
714|--|39586,101688,68287,32367,121194
715|--|98056,148393,66939,70020,119302
716|--|21677,87736
717|--|112120,102836
718|--|137761,128973
719|--|5897,118766,133878,21589
720|--|79236,118773,143680
721|--|75493,14539,38922,32947
722|--|38326,37449,42534,78183,52587
723|--|111695,129476
724|--|99775,36842
725|--|72518,42198
726|--|84396,4402,57334,39825,127175
727|--|147189,92356,28464
728|--|144414,141774
729|--|89491,10502,99429,76292
730|--|131389,53497,72446,88079,96255
731|--|54554,781,142356
732|--|23124,43,36460,96255
733|--|48687,144661
734|--|23106,128973,90340
735|--|32938,120588,64465
736|--|129476,111695,142704
737|--|87581,144464,15252,96661,56366
738|--|141214,92429
739|--|85803,23284,35458,104793,62999
740|--|129476,111695,142704
741|--|116056,105353
742|--|61852,80926,25359
743|--|23106,128973,554
744|--|1590,81680,74766,39806,62413
745|--|117961,12230,68912,141071,20609
746|--|97581,96175,42098
747|--|149483,96013,29549
748|--|92797,92429,143111
749|--|77067,32108,101166
750|--|3228,48022,16689,47034
751|--|39096,47793,36431
752|--|69019,121217,2179,46851,84959,66083
753|--|79905,24096,101350,53776,19282
754|--|23567,62811,77789
755|--|82284,26359,100229,35463
756|--|11026,143111,137003,17624
757|--|40139,72751,122190,120157
758|--|40162,64465
759|--|47974,62982
760|--|16311,86082,82284,118711,137325,79121
761|--|32938,120588,64465
762|--|17281,75493,14539,83053,84760,94724,75806,32947
763|--|34611,85271,76137,74221,47468,103856
764|--|21324,123968,49027,111599,125750,148868,138043
765|--|120200,95722,9562,31071,86082
766|--|121811,90425,81228,80372,10147,123764
767|--|85033,115528,53128
768|--|45416
769|--|11775,121378,77041,24713,25444,67857
770|--|103211,42091
771|--|129692,88839,118612,85983,132224
772|--|110206,66906,107021
773|--|123358,101865
774|--|113225,144045,95837
775|--|104616,143119,60499,41084
776|--|91989,84905,5210,60030,81407
777|--|14428,37538,101465,111954
778|--|82284,118711,137325,79121
779|--|5001,107543,75037,131085,138867
780|--|81891,9562,86082,82284,118711,137325,79121
781|--|136377,12055,90288,54649,6264
782|--|32938,67350,120588,64465
783|--|49200,67350,130786,110922
784|--|131436,56850
785|--|50248,25678,140715,121492
786|--|146565,13202,52703
787|--|69019,118333,109457,75282,66083,121217,48324,84959
788|--|137360,96368,98195,81941
789|--|55709,137190,28754
790|--|54252,11910,40840,26027,99217,124073
791|--|92636,96988,100320,135097
792|--|116962,32621,8239
793|--|101698,66857
794|--|24049,79069
795|--|34585,17034
796|--|93919,120984
797|--|43939,58790,142437,70465
798|--|115359,12987,137193,12438
799|--|120984,93919
800|--|40971,76393,138390,4076
801|--|77657,66694,38832,90346
802|--|148692,90446,35726,93919
803|--|77657,47757,38832,90346
804|--|105958,139295,61711,78393,93919
805|--|121024,69477,92798,50214
806|--|55499,58463,35201
807|--|121415,89040,5894,73870
808|--|71123,118517,78413,10629
809|--|84350,53009,50974
810|--|121024,12932,42575,62014,50214
811|--|65197,112682
812|--|43042,1639,120125,109681,45548,143135,141766
813|--|29440,142852
814|--|30411,89380,38783,138499,58171
815|--|55867,135613,43042,141766
816|--|93676,7029,147844,113490,135745
817|--|92101,82677,90446
818|--|80139,2560,30016
819|--|123054,56032
820|--|130532,46490,113837,134983
821|--|31100,38065,13935,64893,130058
822|--|51893,121051
823|--|46083,13144,78298,120642
824|--|84769,83668,85250
825|--|48955,125735,109902,6294,137032
826|--|131478,147354,75768
827|--|59870,93253
828|--|52909,78967,137735,72352,146520,26922,84166
829|--|109980,109461,55625
830|--|12766,95245,49275,85815
831|--|18022
832|--|18699,140708,130349
833|--|117542,128366,142796,112389
834|--|10846,37442,28979,102187
835|--|51121,96316
836|--|143436,94717,102923
837|--|103047,50627,86393,81722,94573
838|--|118287,101307,46490,48103,137258,136742
839|--|144728,99065
840|--|57514,142887,26399,118089
841|--|24194,62778,147621
842|--|93175,47923,41830
843|--|102629,23270,69903
844|--|17722,110677,22139,103028,50205
845|--|114063,11607,113173,129982,24728,126350
846|--|63248,87099
847|--|29242,140457,30100
848|--|98402,103355
849|--|54267,9642,109849,70686,144753
850|--|8542,106025,45011
851|--|43206,20328,94401,73930,16874
852|--|2656,24830,98497,20982
853|--|98402,103355
854|--|127758,124723,39956
855|--|113913,31100,79670
856|--|139295,93919
857|--|107664,72850
858|--|66032,42001,118386,131336
859|--|7284,33576,19015,10464,60363,38192,116683
860|--|126217,121046,139486,142925,31100
861|--|35484,12631,121480
862|--|66203
863|--|80065,92529
864|--|70614,36303,111755,3364
865|--|42498,127868,51901,32283,43058
866|--|40144,139764,146002,6194
867|--|32371,31100,99063
868|--|81613,8401,81953,52632
869|--|6071,41047,14701
870|--|77175,8106,97612,29636
871|--|126890,3615
872|--|120783,96645,115023,147097
873|--|16340,104455,76230,10419
874|--|46080
875|--|147284,115301,75206
876|--|140957,125819,132343,127838
877|--|8666,52891,46452
878|--|124462,34756
879|--|22139,110677,104885
880|--|2276,84545,58790
881|--|83759,61793,28223,71584
882|--|102218,29636
883|--|58230,129700,85448
884|--|98251,55990,119203,1413
885|--|113918,48077,120629
886|--|91980,124001,122228
887|--|98327,138611,6071,37887,98463,113173
888|--|120237,41672,14034,55747
889|--|35336,78905,106682,26781,25346
890|--|4222,66747,30989
891|--|82116,103355
892|--|41439,50469,27268
893|--|112080,33712
894|--|60535,61951,46633,45619,48333
895|--|104987,124074,92330,143761
896|--|122715,26043
897|--|140014,98497
898|--|69478,60541
899|--|116020,95306,90762
900|--|48192,31294,135762,111586
901|--|112080,37945,33712
902|--|45099,41480,51043
903|--|124281,127732
904|--|22924,119390,44392,1604
905|--|66550,145994,69204,9882
906|--|116971,125039,91664,48333
907|--|2959
908|--|65876,99355,103355,136909,97348,126350
909|--|37150,69992
910|--|105948,91458
911|--|664
912|--|61721,36213,119390,37927
913|--|1111,101638,8805
914|--|67183,95642
915|--|147581,133964,122133
916|--|97379,69651,46250,69970,78697
917|--|134471,131778,51535,60363,69665
918|--|98595,36984,129069
919|--|72254,115816
920|--|83130,53377,97067,4504,85077,20643
921|--|52132,149400,36164,17817,103438,125444,121485,4231
922|--|96883,119390
923|--|117697,86051,60833,7221
924|--|121024,118379,12932,50214
925|--|61064,93293,147047,85296,20518
926|--|125039,116971,48333
927|--|72548,77841,40032,60342,36476
928|--|138779
929|--|59469,71591,96958
930|--|86311,31836,98439,70660,118433
931|--|132948,117099,112681,39939,125206
932|--|113057,78435,110579,23270
933|--|80139,30016
934|--|56692,89130,105310,64497
935|--|144008,69651
936|--|130965,106848,147811,143285
937|--|89537,82920
938|--|86512,9642,96737,2762
939|--|129783
940|--|52132,17817,121485,4231
941|--|71900,71827,47431,127620
942|--|7249,117753,147809
943|--|14829,61711,89040,24933
944|--|67938
945|--|68383,105784,29909,147084,140264
946|--|133678,69278,109681,130391
947|--|9835,22139,9882
948|--|89633,136603,79345
949|--|20210,2259,143011,2831
950|--|112080,96435,78054
951|--|55394,97390,147783
952|--|140575,63970
953|--|66077,35870,52083
954|--|91034,123618
955|--|39940,28785
956|--|27588,126320,74092,119659,141307
957|--|85068,127354,106505
958|--|28359,23790,82020
959|--|67336,128973,4730,19667,59707
960|--|91599,39033
961|--|37785,104545,85123,115816
962|--|115320,57202,54646,10342,78335,466
963|--|86291
964|--|73855,67676,127086,146787
965|--|145075,72850
966|--|7861,57335,33269
967|--|64641,77093
968|--|123862
969|--|66657,130391,109681,147519
970|--|17060,43389,17611
971|--|120791,115518,20478,118242,25501
972|--|142821,69639,57538,35427
973|--|60344,69651
974|--|72254,77708,52202
975|--|130720,132567,56369,97549,137193
976|--|47932,81186,44537,117567
977|--|68362,5559,80902,50529
978|--|12748,124229
979|--|42369,67569,32490
980|--|59766,126790
981|--|55708,98052,43082
982|--|4074,146656
983|--|130517,5010,35427,5535
984|--|126981,27646,65126,14852,113250
985|--|133978,115451
986|--|127875,63088,75195
987|--|148187,62493,89207,65754
988|--|62394,60342
989|--|67341,13830,46709,125724
990|--|124462,34756
991|--|73735
992|--|59124,114725,24072,86762
993|--|98052,55708,63624
994|--|50469,58717,11553,136338,48121
995|--|29636,34233,34067,147621
996|--|107800,101765
997|--|116971,116905,115024
998|--|22139,89948,68627,104885
999|--|35699,40208,69687
1000|--|69478
1001|--|51034,93919,1805,24933
1002|--|140212,13459,50129,105807
1003|--|107061,46772,82020,128970
1004|--|21610,31987
1005|--|17403,51702,147519
1006|--|37908,74452,122165
1007|--|29636,11296,147621
1008|--|76032,30989,115176
1009|--|104987,40166,92330,143761
1010|--|124326,43863,133716,32648,68243
1011|--|79209,115316,100484,50205
1012|--|146687,68997
